sample_id,class,board_id,selected_alpha,pixel_diff_ap,pixel_diff_auc,pixel_diff_positive_patches,pixel_diff_negative_patches,pixel_diff_pos_mean,pixel_diff_neg_mean,pixel_diff_lift,pixel_diff_top1_hit,pixel_diff_top5_hit,pixel_diff_top10_hit,dinov2_diff_ap,dinov2_diff_auc,dinov2_diff_positive_patches,dinov2_diff_negative_patches,dinov2_diff_pos_mean,dinov2_diff_neg_mean,dinov2_diff_lift,dinov2_diff_top1_hit,dinov2_diff_top5_hit,dinov2_diff_top10_hit,hybrid_pixel_dino_ap,hybrid_pixel_dino_auc,hybrid_pixel_dino_positive_patches,hybrid_pixel_dino_negative_patches,hybrid_pixel_dino_pos_mean,hybrid_pixel_dino_neg_mean,hybrid_pixel_dino_lift,hybrid_pixel_dino_top1_hit,hybrid_pixel_dino_top5_hit,hybrid_pixel_dino_top10_hit
05_spur_10,Spur,05,0.75,0.4709506658059665,0.7480377728722101,18,906,0.7706887125968933,0.39241427183151245,1.9639670848846436,True,True,True,0.39568074552207605,0.933774834437086,18,906,0.13062995672225952,0.006658209953457117,19.619354248046875,True,True,True,0.6179307118774874,0.9642506745155752,18,906,0.36554527282714844,0.07212584465742111,5.0681586265563965,True,True,True
06_spur_01,Spur,06,0.75,0.7215452193891115,0.9270165598290598,16,936,0.9505208730697632,0.3636123239994049,2.614105224609375,True,True,True,0.6632720078745642,0.9193376068376068,16,936,0.08800337463617325,0.004061840008944273,21.66583824157715,True,True,True,0.8788708003656417,0.9862446581196581,16,936,0.3159131407737732,0.04346070811152458,7.268934726715088,True,True,True
06_spur_02,Spur,06,0.75,0.4785598920213372,0.8497049356223176,20,932,0.8216797113418579,0.3634614646434784,2.2607064247131348,True,True,True,0.4904463576808726,0.922371244635193,20,932,0.06511058658361435,0.0038119053933769464,17.080808639526367,True,True,True,0.6405581056536226,0.946351931330472,20,932,0.21687977015972137,0.0337400808930397,6.42795467376709,True,True,True
06_spur_03,Spur,06,0.75,0.48325744805985704,0.8400751072961374,20,932,0.9802733659744263,0.3636864125728607,2.695380687713623,True,True,True,0.3233023776304976,0.9186158798283262,20,932,0.05987241119146347,0.004827810451388359,12.401543617248535,True,True,True,0.5627039409840903,0.8999999999999999,20,932,0.2192116230726242,0.03150293976068497,6.9584479331970215,True,True,True
06_spur_04,Spur,06,0.75,0.7711257491050237,0.911437709412123,14,938,1.0102306604385376,0.36380457878112793,2.7768497467041016,True,True,True,0.3850267208232976,0.9625342674383186,14,938,0.06197357177734375,0.003935721702873707,15.746395111083984,True,True,True,0.8311057134214526,0.9323789217179409,14,938,0.38455209136009216,0.05485479533672333,7.01036262512207,True,True,True
06_spur_05,Spur,06,0.75,0.7369117285468404,0.8985303076454463,14,938,1.0186011791229248,0.36398088932037354,2.79850172996521,True,True,True,0.5991137677260406,0.9523301858056656,14,938,0.1598118245601654,0.004680158104747534,34.146602630615234,True,True,True,0.8405125938252985,0.9203472433749619,14,938,0.3492622971534729,0.04332279786467552,8.061857223510742,True,True,True
06_spur_06,Spur,06,0.75,0.6465137415702498,0.9545357524012807,15,937,0.9572916626930237,0.3648529350757599,2.6237740516662598,True,True,True,0.5827328128589438,0.9711846318036287,15,937,0.0838225930929184,0.003877562005072832,21.617290496826172,True,True,True,0.8478320781464797,0.9972251867662754,15,937,0.35927245020866394,0.05240399017930031,6.855821132659912,True,True,True
06_spur_07,Spur,06,0.75,0.4511746404587695,0.8283963835355698,18,934,0.7510127425193787,0.363908588886261,2.0637400150299072,True,True,True,0.3723984413835859,0.7988936473947181,18,934,0.06830600649118423,0.0037075739819556475,18.423322677612305,True,True,True,0.514653414020756,0.8563526052819415,18,934,0.28445109724998474,0.0592234842479229,4.803010940551758,True,True,True
06_spur_08,Spur,06,0.75,0.01648756549287988,0.4375743516535808,18,934,9.561053276062012,13.327667236328125,0.717383861541748,False,False,False,0.03334467226045069,0.5014275517487509,18,934,0.15970520675182343,0.15605874359607697,1.0233659744262695,False,True,True,0.017174419977513667,0.442005710206995,18,934,0.18289652466773987,0.22922678291797638,0.7978846430778503,False,False,False
06_spur_09,Spur,06,0.75,0.5915600658561266,0.8778551034975017,18,934,0.8748552799224854,0.36526647210121155,2.3951151371002197,True,True,True,0.4853892548457204,0.9224958363073994,18,934,0.06785848736763,0.004145724233239889,16.368270874023438,True,True,True,0.6647235813658382,0.89186295503212,18,934,0.3334257900714874,0.05506473779678345,6.055158615112305,True,True,True
06_spur_10,Spur,06,0.75,0.5664514204797593,0.8358288770053477,17,935,0.9969362616539001,0.36377978324890137,2.7404937744140625,True,True,True,0.2762542768278941,0.9514941805599245,17,935,0.03384046629071236,0.003447325201705098,9.81641674041748,True,True,True,0.6695935639006275,0.9500471846492609,17,935,0.32712846994400024,0.05010290443897247,6.529130458831787,True,True,True
07_spur_01,Spur,07,0.75,0.284209866748627,0.6812624440019911,28,1148,0.7633463740348816,0.39358872175216675,1.939451813697815,True,True,True,0.2565913915822565,0.8545607267297163,28,1148,0.053817834705114365,0.005879429634660482,9.15356731414795,True,True,True,0.33275884380346005,0.7752924340467895,28,1148,0.1670151799917221,0.04037141427397728,4.136965751647949,True,True,True
07_spur_02,Spur,07,0.75,0.5415830752496456,0.8405709342560554,20,1156,1.024283766746521,0.39348486065864563,2.6031084060668945,True,True,True,0.3828497781301411,0.9349048442906575,20,1156,0.08052925765514374,0.005575080867856741,14.444476127624512,True,True,True,0.6542269643247878,0.9549740484429066,20,1156,0.2596624493598938,0.041847966611385345,6.204898357391357,True,True,True
07_spur_03,Spur,07,0.75,0.28766693296990187,0.6198512941762071,28,1148,0.7616257667541504,0.39375433325767517,1.9342663288116455,True,True,True,0.16036653864484957,0.8102600796416127,28,1148,0.027278399094939232,0.0053603569976985455,5.088907241821289,True,True,True,0.3230354739252283,0.7285340965654554,28,1148,0.2050950676202774,0.053251247853040695,3.8514597415924072,True,True,True
07_spur_04,Spur,07,0.75,0.48774091661897656,0.7554714532871971,20,1156,0.943489670753479,0.3936380445957184,2.396845817565918,True,True,True,0.16058973616171343,0.8859429065743945,20,1156,0.03407253697514534,0.0053084311075508595,6.41856050491333,False,True,True,0.47414118742589956,0.8583044982698962,20,1156,0.2425445318222046,0.04664211347699165,5.200118064880371,True,True,True
07_spur_05,Spur,07,0.75,0.36521240277123806,0.7510850694444444,24,1152,0.8903536796569824,0.39367449283599854,2.2616493701934814,True,True,True,0.35973424462974846,0.8980396412037037,24,1152,0.0566328801214695,0.005424895323812962,10.439425468444824,True,True,True,0.5588608295729055,0.8868272569444445,24,1152,0.2303282767534256,0.042092688381671906,5.471929550170898,True,True,True
07_spur_06,Spur,07,0.75,0.522120864994004,0.8087876161966283,22,1154,0.8615058660507202,0.39353835582733154,2.1891281604766846,True,True,True,0.2299585195207119,0.8763982984086971,22,1154,0.04165966436266899,0.005360363516956568,7.771786212921143,True,True,True,0.4865480851531503,0.8704506065857885,22,1154,0.24566055834293365,0.051304493099451065,4.788284778594971,True,True,True
07_spur_07,Spur,07,0.75,0.4527193778662538,0.7828901257472687,21,1155,0.8876488208770752,0.3936023414134979,2.2551918029785156,True,True,True,0.4134739603371069,0.8689342403628117,21,1155,0.07267330586910248,0.0055782375857234,13.027983665466309,True,True,True,0.5683924361325438,0.8914038342609771,21,1155,0.25343164801597595,0.04544521123170853,5.5766401290893555,True,True,True
07_spur_08,Spur,07,0.75,0.4228915688370775,0.7487673010380622,20,1156,0.8590494990348816,0.39387568831443787,2.1810169219970703,True,True,True,0.18518955815080881,0.8108131487889273,20,1156,0.03515385091304779,0.005445598158985376,6.4554524421691895,True,True,True,0.37945017931400105,0.8891868512110727,20,1156,0.1882329285144806,0.039930909872055054,4.713964462280273,True,True,True
07_spur_09,Spur,07,0.75,0.48105027942409756,0.7758057491289199,28,1148,0.9617745280265808,0.3934435546398163,2.444504499435425,True,True,True,0.5129257179783832,0.8363613738178197,28,1148,0.09444344788789749,0.0059973131865262985,15.747602462768555,True,True,True,0.6165093620407899,0.8209619213539074,28,1148,0.24567994475364685,0.03704250976443291,6.632376670837402,True,True,True
07_spur_10,Spur,07,0.75,0.5925499627755667,0.7978696469907407,24,1152,0.8843315243721008,0.39361461997032166,2.2466938495635986,True,True,True,0.7291584185206488,0.9776475694444444,24,1152,0.14530594646930695,0.0060288021340966225,24.1019229888916,True,True,True,0.8499876607687359,0.9801070601851851,24,1152,0.24473315477371216,0.0418815091252327,5.843464374542236,True,True,True
08_spur_01,Spur,08,0.75,0.5539519349018209,0.8248349375546894,13,967,1.228365421295166,0.3258965313434601,3.769188404083252,True,True,True,0.4737518866282637,0.9485323363296476,13,967,0.0526556596159935,0.0026636822149157524,19.767925262451172,True,True,True,0.6327726363633835,0.9329408957123538,13,967,0.33706825971603394,0.02615196257829666,12.888827323913574,True,True,True
08_spur_02,Spur,08,0.75,0.7928297354263981,0.9705468749999999,20,960,1.1024739742279053,0.3258829712867737,3.3830363750457764,True,True,True,0.3461859286648227,0.8672916666666666,20,960,0.05073703080415726,0.002760355593636632,18.380552291870117,True,True,True,0.7887190401238867,0.96984375,20,960,0.24634750187397003,0.022536328062415123,10.931124687194824,True,True,True
08_spur_03,Spur,08,0.75,0.6769191364096581,0.91560326414371,19,961,0.9222177267074585,0.32565227150917053,2.831909418106079,True,True,True,0.4054273619542112,0.9407415521112875,19,961,0.0487646721303463,0.002369987079873681,20.575841903686523,True,True,True,0.7333609074414041,0.947806561147927,19,961,0.26530250906944275,0.02971954271197319,8.926867485046387,True,True,True
08_spur_04,Spur,08,0.75,0.5344504278792735,0.8203973203973205,18,962,1.1643519401550293,0.32566702365875244,3.5752835273742676,True,True,True,0.5191899378918301,0.9615384615384616,18,962,0.06530070304870605,0.0030862234998494387,21.158706665039062,True,True,True,0.6434217620946778,0.9205359205359205,18,962,0.320007860660553,0.026129823178052902,12.24683952331543,True,True,True
08_spur_05,Spur,08,0.75,0.5944572415215511,0.8358333333333333,20,960,0.9055337905883789,0.3259833753108978,2.777852773666382,True,True,True,0.34692419279708125,0.9528125000000001,20,960,0.027454325929284096,0.0024015563540160656,11.431845664978027,True,True,True,0.5894180985905834,0.9426041666666667,20,960,0.30384561419487,0.03630246967077255,8.369830131530762,True,True,True
08_spur_06,Spur,08,0.75,0.6381001876096035,0.9299144190871369,16,964,1.0531413555145264,0.3275212347507477,3.2154903411865234,True,True,True,0.0845977884619571,0.8971732365145229,16,964,0.009445714764297009,0.002371231559664011,3.9834511280059814,False,False,True,0.5113995281665921,0.9454097510373444,16,964,0.263322651386261,0.03284445405006409,8.017261505126953,False,True,True
08_spur_07,Spur,08,0.75,0.6258060517486873,0.8927864583333334,20,960,1.006445288658142,0.32525500655174255,3.0943267345428467,True,True,True,0.5387916316100276,0.9840104166666667,20,960,0.04270856827497482,0.002564264927059412,16.65522575378418,True,True,True,0.7395164981217615,0.98484375,20,960,0.2929669916629791,0.02853640541434288,10.266426086425781,True,True,True
08_spur_08,Spur,08,0.75,0.5687846136639598,0.8324634655532359,22,958,0.918264627456665,0.32565540075302124,2.8197433948516846,True,True,True,0.6253329931891107,0.9702030745872081,22,958,0.06473463028669357,0.002499551046639681,25.89840316772461,True,True,True,0.6922586705836813,0.9040614917441638,22,958,0.24534659087657928,0.02685052528977394,9.137494087219238,True,True,True
08_spur_09,Spur,08,0.75,0.4863106988146828,0.8312889010040434,23,957,0.9343297481536865,0.32827332615852356,2.8461945056915283,True,True,True,0.4344214978823322,0.9377583935305074,23,957,0.03461144119501114,0.002527137054130435,13.695859909057617,True,True,True,0.5107520758270816,0.9088637499432102,23,957,0.2379646748304367,0.02727571129798889,8.724414825439453,True,True,True
08_spur_10,Spur,08,0.75,0.8902489465254777,0.9926417946066343,13,967,1.1674679517745972,0.325826495885849,3.583096981048584,True,True,True,0.7091455595888365,0.9828971442208256,13,967,0.08948484063148499,0.00279575795866549,32.00725173950195,True,True,True,0.9153846153846152,0.9981703921724604,13,967,0.36505892872810364,0.029240427538752556,12.484728813171387,True,True,True
09_spur_01,Spur,09,0.75,0.5636873141993479,0.8363589211618256,16,964,0.849853515625,0.35227835178375244,2.4124488830566406,True,True,True,0.6014175669305128,0.9243386929460581,16,964,0.07603288441896439,0.002589306328445673,29.36408042907715,True,True,True,0.7471606671358655,0.9208376556016596,16,964,0.2484034299850464,0.033502817153930664,7.414402008056641,True,True,True
09_spur_02,Spur,09,0.75,0.5155078832850947,0.7629019709543569,16,964,0.822021484375,0.35247287154197693,2.332155227661133,True,True,True,0.5803713884669106,0.9235606846473029,16,964,0.07891400903463364,0.0028033973649144173,28.149322509765625,True,True,True,0.6680567620493668,0.8949040456431535,16,964,0.36094120144844055,0.05391164496541023,6.695049285888672,True,True,True
09_spur_03,Spur,09,0.75,0.804595988027329,0.9372135416666667,20,960,0.7856119871139526,0.3521280884742737,2.2310404777526855,True,True,True,0.5017041719781683,0.9772916666666667,20,960,0.04002317041158676,0.0022827237844467163,17.533004760742188,True,True,True,0.8665069907632837,0.9853645833333333,20,960,0.3288627862930298,0.055786121636629105,5.895063400268555,True,True,True
09_spur_04,Spur,09,0.75,0.5389477026774312,0.7496246246246248,18,962,0.7228009104728699,0.3526290953159332,2.049748420715332,True,True,True,0.47967114442267617,0.8454608454608454,18,962,0.057074666023254395,0.0024591765832155943,23.208763122558594,True,True,True,0.6564890489559106,0.8682721182721184,18,962,0.2812587022781372,0.049850527197122574,5.6420392990112305,True,True,True
09_spur_05,Spur,09,0.75,0.7208689424249078,0.8310041407867494,14,966,0.8296131491661072,0.352590948343277,2.352905511856079,True,True,True,0.4656335645791186,0.9116385684708667,14,966,0.05310201272368431,0.0023298233281821012,22.792198181152344,True,True,True,0.7526266656049263,0.9468352558414671,14,966,0.2766576111316681,0.039011795073747635,7.091638088226318,True,True,True
09_spur_06,Spur,09,0.75,0.85029388444567,0.9163708961845608,14,966,1.0940290689468384,0.3522297143936157,3.1060101985931396,True,True,True,0.3711723380689203,0.928645371191955,14,966,0.04865826293826103,0.002423508558422327,20.077533721923828,True,True,True,0.8172038759323953,0.916740609287193,14,966,0.42781591415405273,0.04866375774145126,8.791261672973633,True,True,True
09_spur_07,Spur,09,0.75,0.5881921549221382,0.7927061677061678,18,962,1.0182291269302368,0.35226497054100037,2.8905205726623535,True,True,True,0.6863671837817152,0.9715869715869716,18,962,0.12169574201107025,0.0031325877644121647,38.84819030761719,True,True,True,0.8535023530904442,0.968006468006468,18,962,0.34159648418426514,0.03750520572066307,9.107972145080566,True,True,True
09_spur_08,Spur,09,0.75,0.46254120352725786,0.715014354651518,17,963,0.9057905077934265,0.3521980047225952,2.571821689605713,True,True,True,0.320267091630161,0.8749618227353246,17,963,0.04299352318048477,0.0024337477516382933,17.665494918823242,True,True,True,0.5385364494464944,0.7947590251053692,17,963,0.26966336369514465,0.03888315707445145,6.935221195220947,True,True,True
09_spur_09,Spur,09,0.75,0.530410552573744,0.8780053672161673,19,961,1.0291255712509155,0.3521397113800049,2.922492265701294,True,True,True,0.43023303158365667,0.9438633002902678,19,961,0.05539204552769661,0.0027874417137354612,19.87193489074707,True,True,True,0.6235577112814144,0.9443562078974752,19,961,0.2716253995895386,0.03141939267516136,8.645148277282715,True,True,True
09_spur_10,Spur,09,0.75,0.407329774361112,0.7087087087087086,18,962,0.7443576455116272,0.35245445370674133,2.1119258403778076,True,True,True,0.32812174591997056,0.8695426195426196,18,962,0.04775029793381691,0.0026285916101187468,18.16567039489746,True,True,True,0.5457793467867083,0.7959690459690459,18,962,0.27750739455223083,0.05220596492290497,5.315625190734863,True,True,True
10_spur_01,Spur,10,0.75,0.5430325837240908,0.8627976190476191,28,840,1.093610405921936,0.36382532119750977,3.005866765975952,True,True,True,0.38248733979266225,0.93125,28,840,0.041892897337675095,0.00398766715079546,10.505592346191406,True,True,True,0.5600052768869082,0.9384353741496598,28,840,0.1724604219198227,0.022879401221871376,7.5378007888793945,True,True,True
10_spur_02,Spur,10,0.75,0.42889873375800514,0.6971443272446617,23,845,1.2698142528533936,0.36420580744743347,3.4865293502807617,True,True,True,0.26498890766347366,0.8617957293542577,23,845,0.038062117993831635,0.003987810108810663,9.544595718383789,True,True,True,0.43899773001919706,0.8008747105737073,23,845,0.17578686773777008,0.020616179332137108,8.526642799377441,True,True,True
10_spur_03,Spur,10,0.75,0.4656003299371223,0.7675585284280937,23,845,1.2048799991607666,0.36417654156684875,3.3085052967071533,True,True,True,0.3567873706395391,0.922459480319012,23,845,0.04560277238488197,0.004186931066215038,10.891671180725098,True,True,True,0.6013052892464174,0.9183431952662722,23,845,0.2606545388698578,0.031719230115413666,8.21755313873291,True,True,True
10_spur_04,Spur,10,0.75,0.5095346091355402,0.8177427972545313,29,839,1.0249642133712769,0.36392688751220703,2.816401481628418,True,True,True,0.37964248155920294,0.9108544654966915,29,839,0.04483279213309288,0.0039021014235913754,11.489370346069336,True,True,True,0.5692587337713352,0.9156220459496116,29,839,0.21838316321372986,0.030964625999331474,7.052664279937744,True,True,True
10_spur_05,Spur,10,0.75,0.6000200063980197,0.8338434131189476,26,842,1.4599859714508057,0.36399880051612854,4.0109639167785645,True,True,True,0.5592068557392155,0.9394756075278641,26,842,0.06727556139230728,0.004143420606851578,16.236682891845703,True,True,True,0.6610566604349973,0.9437237346976064,26,842,0.2463621348142624,0.021548818796873093,11.432740211486816,True,True,True
11_spur_01,Spur,11,0.75,0.5998428105663384,0.7210526315789474,24,760,0.9334309697151184,0.34671565890312195,2.692208766937256,True,True,True,0.45738715677299413,0.9182565789473685,24,760,0.045512761920690536,0.004513354506343603,10.084001541137695,True,True,True,0.6783238090288464,0.8452850877192982,24,760,0.2666555941104889,0.03949565440416336,6.7515153884887695,True,True,True
11_spur_02,Spur,11,0.75,0.504339440300838,0.7210276679841898,25,759,0.9982813000679016,0.3466149568557739,2.88008713722229,True,True,True,0.5100318490170015,0.9012911725955204,25,759,0.07792733609676361,0.004638786893337965,16.799043655395508,True,True,True,0.6101356491997408,0.8357312252964427,25,759,0.16166192293167114,0.02015642449259758,8.020363807678223,True,True,True
11_spur_03,Spur,11,0.75,0.5355024631701338,0.8147905759162303,20,764,1.0628255605697632,0.3458820879459381,3.0727972984313965,True,True,True,0.4438625919238747,0.8857984293193717,20,764,0.05441132187843323,0.004607690963894129,11.808781623840332,True,True,True,0.6123324067344464,0.900523560209424,20,764,0.2992217540740967,0.03885108605027199,7.701757907867432,True,True,True
11_spur_04,Spur,11,0.75,0.526928923900588,0.7614857456140351,24,760,1.0627713203430176,0.34626850485801697,3.069211721420288,True,True,True,0.523380574459792,0.9203399122807019,24,760,0.059451788663864136,0.004479036200791597,13.273317337036133,True,True,True,0.6710137723867856,0.8985197368421053,24,760,0.28010764718055725,0.03449055925011635,8.121281623840332,True,True,True
11_spur_05,Spur,11,0.75,0.7566941441339061,0.9088224767358626,22,762,1.1972657442092896,0.3459252715110779,3.4610531330108643,True,True,True,0.4443270902087538,0.8923287998091147,22,762,0.06254279613494873,0.004861127585172653,12.86587905883789,True,True,True,0.8070040280312163,0.919350990217132,22,762,0.32833555340766907,0.036877911537885666,8.903308868408203,True,True,True
11_spur_06,Spur,11,0.75,0.7400337897458383,0.8942921380910938,18,766,1.4264321327209473,0.34583228826522827,4.124635696411133,True,True,True,0.29468928145658535,0.8918624891209748,18,766,0.05111617594957352,0.0045656864531338215,11.195704460144043,True,True,True,0.7778993730426212,0.9496663765593268,18,766,0.23793594539165497,0.02298884652554989,10.350056648254395,True,True,True
11_spur_07,Spur,11,0.75,0.3865076779058184,0.6331254724111868,28,756,1.0895181894302368,0.34642481803894043,3.1450350284576416,True,True,True,0.30997448377890996,0.8698034769463341,28,756,0.0634998083114624,0.006396137177944183,9.927823066711426,True,True,True,0.432273797079667,0.7411186696900982,28,756,0.19582845270633698,0.02536836266517639,7.719394207000732,True,True,True
11_spur_08,Spur,11,0.75,0.4869467685130338,0.7446557854603093,31,753,1.0076024532318115,0.3458302319049835,2.9135754108428955,True,True,True,0.46886581017577356,0.9032258064516129,31,753,0.058618903160095215,0.004673539195209742,12.54269790649414,True,True,True,0.6020683631060764,0.8700681146382213,31,753,0.18812935054302216,0.02387968823313713,7.878213882446289,True,True,True
11_spur_09,Spur,11,0.75,0.5791740275023546,0.7023978919631093,25,759,1.4401042461395264,0.3465840816497803,4.155136585235596,True,True,True,0.6172307780664049,0.8908563899868248,25,759,0.1516191065311432,0.006511208135634661,23.285831451416016,True,True,True,0.631469435198036,0.8046376811594202,25,759,0.21187764406204224,0.016454288735985756,12.876736640930176,True,True,True
11_spur_10,Spur,11,0.75,0.48392098284551527,0.7592653508771929,24,760,1.1952582597732544,0.3461245894432068,3.4532601833343506,True,True,True,0.3829780845649843,0.8638706140350877,24,760,0.07673454284667969,0.005469801370054483,14.028738975524902,True,True,True,0.6303514621774696,0.8548793859649123,24,760,0.2015308141708374,0.022306853905320168,9.034476280212402,True,True,True
12_spur_01,Spur,12,0.75,0.6237834825796784,0.7696185088482739,18,766,0.9683882594108582,0.3481050133705139,2.7818853855133057,True,True,True,0.8092899769983103,0.9940527995358283,18,766,0.15738290548324585,0.004553628154098988,34.56201934814453,True,True,True,0.8171656906046451,0.9771540469973891,18,766,0.3108390271663666,0.036005567759275436,8.633079528808594,True,True,True
12_spur_02,Spur,12,0.75,0.515661328843383,0.7460111317254174,14,770,0.8774181604385376,0.34834790229797363,2.518798351287842,True,True,True,0.8055759548906697,0.9941558441558442,14,770,0.11925004422664642,0.003920971881598234,30.413314819335938,True,True,True,0.7378575133211687,0.9532467532467532,14,770,0.3623625934123993,0.05203275755047798,6.964122772216797,True,True,True
12_spur_03,Spur,12,0.75,0.4676967536085853,0.7401641230155687,17,767,0.7201287150382996,0.34831494092941284,2.0674643516540527,True,True,True,0.6089281922042501,0.9526037272796993,17,767,0.09182757139205933,0.003610355546697974,25.43442726135254,True,True,True,0.6554440423284978,0.8465373111434926,17,767,0.32649827003479004,0.06448902189731598,5.062849998474121,True,True,True
12_spur_04,Spur,12,0.75,0.714483040061044,0.7962894248608534,14,770,1.2488839626312256,0.3484983742237091,3.5836148262023926,True,True,True,0.40929360723044295,0.9504638218923933,14,770,0.05862828716635704,0.003641365095973015,16.10059356689453,True,True,True,0.6594295432652335,0.9352504638218923,14,770,0.32818347215652466,0.03461265191435814,9.48160171508789,True,True,True
12_spur_05,Spur,12,0.75,0.7896153952152323,0.8049628942486086,14,770,1.3561197519302368,0.34856265783309937,3.8906054496765137,True,True,True,0.699242812494296,0.948051948051948,14,770,0.15357530117034912,0.005578594747930765,27.529342651367188,True,True,True,0.7907199003576544,0.8629870129870129,14,770,0.4369811713695526,0.03616073355078697,12.084407806396484,True,True,True
12_spur_06,Spur,12,0.75,0.6153645335126844,0.8170510588917899,18,766,1.0951242446899414,0.3485996723175049,3.1414952278137207,True,True,True,0.8263537820079403,0.9925297360023208,18,766,0.1361546665430069,0.004099537618458271,33.21212387084961,True,True,True,0.7830277910492273,0.9682332463011314,18,766,0.3568427562713623,0.03643890470266342,9.792902946472168,True,True,True
12_spur_07,Spur,12,0.75,0.5383448745236601,0.8253173828125,16,768,1.2715656757354736,0.3480885922908783,3.652994394302368,True,True,True,0.6540699636746597,0.9485677083333334,16,768,0.17412585020065308,0.0051055485382676125,34.10515594482422,True,True,True,0.7168964549378946,0.8724772135416666,16,768,0.31523388624191284,0.02941262722015381,10.717634201049805,True,True,True
12_spur_08,Spur,12,0.75,0.45234688638573983,0.7537105751391465,14,770,1.1901042461395264,0.34817710518836975,3.418100357055664,True,True,True,0.7335224398155433,0.9575139146567717,14,770,0.16662874817848206,0.0047560790553689,35.034828186035156,True,True,True,0.8057728412567122,0.9544526901669759,14,770,0.3554452955722809,0.03400399908423424,10.45304012298584,True,True,True
12_spur_09,Spur,12,0.75,0.6971055359254181,0.805908203125,16,768,1.1472980976104736,0.3481733798980713,3.295192003250122,True,True,True,0.5568501008526969,0.9755045572916666,16,768,0.09573289752006531,0.004682576283812523,20.4444522857666,True,True,True,0.7467353012157116,0.91748046875,16,768,0.41807836294174194,0.046554554253816605,8.98039436340332,True,True,True
12_spur_10,Spur,12,0.75,0.42370118402594453,0.7780066154902329,21,763,0.9008557200431824,0.34790199995040894,2.589395046234131,True,True,True,0.8228029951258835,0.983086812706734,21,763,0.16608911752700806,0.004259143956005573,38.99580764770508,True,True,True,0.821240963813968,0.963302752293578,21,763,0.25647610425949097,0.030498579144477844,8.409441947937012,True,True,True
01_spurious_copper_01,Spurious_copper,01,0.8,0.43110886512120083,0.8621206974637682,12,1472,1.0649956464767456,0.48579472303390503,2.192275047302246,False,True,True,0.3545682239131078,0.9607676630434783,12,1472,0.06511829048395157,0.00213067140430212,30.562192916870117,False,True,True,0.40866995809286677,0.8940217391304348,12,1472,0.12449795007705688,0.015101873315870762,8.24386978149414,False,True,True
01_spurious_copper_02,Spurious_copper,01,0.8,0.6144113363378446,0.8054274084124831,10,1474,1.3393229246139526,0.47911015152931213,2.795438528060913,True,True,True,0.3254855604960618,0.9639077340569878,10,1474,0.06258869916200638,0.001982358982786536,31.572681427001953,True,True,True,0.5815918252740582,0.8387381275440977,10,1474,0.3792736828327179,0.0465252585709095,8.151992797851562,True,True,True
01_spurious_copper_03,Spurious_copper,01,0.8,0.47591846851808556,0.7318205040871935,16,1468,1.1044107675552368,0.4790301024913788,2.305514335632324,True,True,True,0.5906103458589913,0.9944226839237058,16,1468,0.08245430886745453,0.002189341699704528,37.661521911621094,True,True,True,0.522286904807707,0.8901141008174387,16,1468,0.2630103528499603,0.039490681141614914,6.660059452056885,True,True,True
01_spurious_copper_04,Spurious_copper,01,0.8,0.5699043966970215,0.7018152938506921,15,1469,1.2075519561767578,0.4792136549949646,2.5198612213134766,True,True,True,0.13169705254348704,0.9083276605400499,15,1469,0.013027188368141651,0.0019249984761700034,6.767345905303955,False,False,True,0.4936456847850652,0.7537553891536193,15,1469,0.20465728640556335,0.0319705493748188,6.401429653167725,True,True,True
01_spurious_copper_05,Spurious_copper,01,0.8,0.5055580339725646,0.7590207156308851,9,1475,1.4348957538604736,0.4790651500225067,2.995199680328369,True,True,True,0.1374771161758863,0.9001883239171374,9,1475,0.024185385555028915,0.0020659638103097677,11.706535339355469,False,True,True,0.4897194943839313,0.7641431261770244,9,1475,0.2950611114501953,0.035745494067668915,8.254495620727539,True,True,True
01_spurious_copper_06,Spurious_copper,01,0.8,0.6610129600208209,0.8439620081411126,10,1474,1.5440104007720947,0.47897058725357056,3.223601818084717,True,True,True,0.16090017558863093,0.9413161465400273,10,1474,0.02971780300140381,0.001974394079297781,15.051534652709961,False,True,True,0.6717591222177114,0.9009497964721845,10,1474,0.3728826642036438,0.04077686741948128,9.144463539123535,True,True,True
01_spurious_copper_07,Spurious_copper,01,0.8,0.476535613395685,0.676530612244898,14,1470,1.2375372648239136,0.47936156392097473,2.581636428833008,True,True,True,0.3436233302544543,0.9535957240038873,14,1470,0.0629303827881813,0.0021230136044323444,29.641870498657227,True,True,True,0.5556521408987832,0.8002429543245869,14,1470,0.3120255768299103,0.041513390839099884,7.516261100769043,True,True,True
01_spurious_copper_08,Spurious_copper,01,0.8,0.5302377781793287,0.8640184645286686,14,1470,1.3517485857009888,0.4790347218513489,2.821817636489868,True,True,True,0.35870999540101967,0.925170068027211,14,1470,0.06751246750354767,0.002233500126749277,30.227073669433594,True,True,True,0.5458062241571526,0.893488824101069,14,1470,0.34954071044921875,0.04250796511769295,8.222944259643555,True,True,True
01_spurious_copper_09,Spurious_copper,01,0.8,0.5300978003671909,0.8238824101068999,14,1470,1.4706100225448608,0.47911882400512695,3.0694055557250977,True,True,True,0.6439183343103756,0.9965014577259474,14,1470,0.09750150889158249,0.0022031140979379416,44.25602340698242,True,True,True,0.6759542879270706,0.9691448007774538,14,1470,0.3518204689025879,0.03648405149579048,9.64312744140625,True,True,True
